Name;Surname;Username;Email alias;Managerial level;Manager;Office;OU Level 1 - Country;OU Level 2 - Office;Password;Groups;Owner of groups
Hadlee;Rowe;HadRow01;Hadlee.Rowe@contoso.com;6;BruEsp01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo81,GroupNo176,GroupNo204,GroupNo210;
Chanel;Wilson;ChaWil01;Chanel.Wilson@contoso.com;6;LeyEll01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo126,GroupNo178;
Carter;Boyd;CarBoy01;Carter.Boyd@contoso.com;6;LydCha01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo85,GroupNo101,GroupNo142;
Stetson;Parsons;StePar01;Stetson.Parsons@contoso.com;6;EstMay01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo49,GroupNo178;
Ryan;Baker;RyaBak01;Ryan.Baker@contoso.com;6;MaeTil01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo30,GroupNo74,GroupNo119,GroupNo209;
Tinsley;Peck;TinPec01;Tinsley.Peck@contoso.com;6;DylMer01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo215;
Aubrie;Morin;AubMor01;Aubrie.Morin@contoso.com;6;PaoSte01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users;
Thomas;Mcclain;ThoMcc01;Thomas.Mcclain@contoso.com;6;MaeTil01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo228;
Kannon;Bryant;KanBry01;Kannon.Bryant@contoso.com;6;MavLiv01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo28,GroupNo197;
Junior;Knox;JunKno01;Junior.Knox@contoso.com;6;RilDow01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo222;GroupNo61
Elsie;Good;ElsGoo01;Elsie.Good@contoso.com;6;GuiOls01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users;
Alisson;Gould;AliGou01;Alisson.Gould@contoso.com;6;JasWis01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo65,GroupNo162;
Maxwell;Lawson;MaxLaw01;Maxwell.Lawson@contoso.com;6;DorCam01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo163,GroupNo227,Developers;
Liana;Caldwell;LiaCal01;Liana.Caldwell@contoso.com;6;JamBat01;London;England;London;Zaq12wsx;Office license,Domain Users;GroupNo233
Kiara;Bennett;KiaBen01;Kiara.Bennett@contoso.com;6;TriMay01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo194,GroupNo231;GroupNo229
Jabari;Mccormick;JabMcc01;Jabari.Mccormick@contoso.com;6;KieLyo01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo36;
Harrison;Guerrero;HarGue01;Harrison.Guerrero@contoso.com;6;TheCha01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo29,GroupNo55,GroupNo227;
Kenny;Crane;KenCra01;Kenny.Crane@contoso.com;6;ShiDur01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo34,GroupNo127,GroupNo149,GroupNo226;
Finnegan;Hess;FinHes01;Finnegan.Hess@contoso.com;6;PabPet01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo220;
Eliana;Blair;EliBla01;Eliana.Blair@contoso.com;6;TroAtk01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo49,GroupNo159;
Mary;Mason;MarMas01;Mary.Mason@contoso.com;6;JayFie01;New York;United States;New York;Zaq12wsx;Office license,Domain Users;
Sarai;Kidd;SarKid01;Sarai.Kidd@contoso.com;6;KiaRus01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo124;
Raphael;Gay;RapGay01;Raphael.Gay@contoso.com;6;LeoHam01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo50;
Juelz;Lang;JueLan01;Juelz.Lang@contoso.com;6;JuaPri01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo78,GroupNo116,GroupNo164;
Madeleine;Rodriguez;MadRod01;Madeleine.Rodriguez@contoso.com;6;RowLyn01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo178;
Lauryn;Irwin;LauIrw01;Lauryn.Irwin@contoso.com;6;EllCal01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo59;
Barbara;Navarro;BarNav01;Barbara.Navarro@contoso.com;6;KeiHes01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo25,GroupNo140;
Levi;Brady;LevBra01;Levi.Brady@contoso.com;6;MilGre01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo27,GroupNo56,GroupNo71,GroupNo168;
Dariel;Hickman;DarHic01;Dariel.Hickman@contoso.com;6;AleHuf01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo140,GroupNo218,GroupNo226;
Romina;Pennington;RomPen01;Romina.Pennington@contoso.com;6;AliSla01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo218;
Harlee;Ross;HarRos01;Harlee.Ross@contoso.com;6;ZyaGay01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo69;
Flora;Anthony;FloAnt01;Flora.Anthony@contoso.com;6;ColGar01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo39,GroupNo222;
Maison;Hunter;MaiHun01;Maison.Hunter@contoso.com;6;DenMur01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo160,GroupNo204;
Jasmine;Hunt;JasHun01;Jasmine.Hunt@contoso.com;6;SanKna01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users;
Azrael;Dotson;AzrDot01;Azrael.Dotson@contoso.com;6;AllMid01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo1,GroupNo58,GroupNo94;GroupNo222
Emmy;Sanchez;EmmSan01;Emmy.Sanchez@contoso.com;6;VanJen01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo67;
Malakai;Rosa;MalRos01;Malakai.Rosa@contoso.com;6;KatMun01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo113,GroupNo139,GroupNo189;
Korbin;Alvarado;KorAlv01;Korbin.Alvarado@contoso.com;6;MatHer01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo113,GroupNo231;
James;Petersen;JamPet01;James.Petersen@contoso.com;6;RonBuc01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo32,GroupNo138;GroupNo68
Lia;Nieves;LiaNie01;Lia.Nieves@contoso.com;6;LylHal01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo141;GroupNo151
Jayde;Coffey;JayCof01;Jayde.Coffey@contoso.com;6;ColGar01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo3;
Khalid;Combs;KhaCom01;Khalid.Combs@contoso.com;6;FinKey01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo119,GroupNo197,GroupNo199;
Audrey;Oneal;AudOne01;Audrey.Oneal@contoso.com;6;DanGue01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo135,GroupNo150,GroupNo162,GroupNo222;
Lylah;Marquez;LylMar01;Lylah.Marquez@contoso.com;6;DamMat01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo205;
Kyler;Marshall;KylMar01;Kyler.Marshall@contoso.com;6;OdiAda01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo10,GroupNo15,GroupNo22,GroupNo100,GroupNo108,GroupNo122,GroupNo134,GroupNo157;
Paris;Wynn;ParWyn01;Paris.Wynn@contoso.com;6;EleKel01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo11,GroupNo43,GroupNo93,GroupNo101,GroupNo146,GroupNo226,GroupNo229;
Maci;Serrano;MacSer01;Maci.Serrano@contoso.com;6;DarNav01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo22,GroupNo76,GroupNo85,GroupNo101;
Blakely;House;BlaHou01;Blakely.House@contoso.com;6;AriChu01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo9;
Muhammad;Gomez;MuhGom01;Muhammad.Gomez@contoso.com;6;JosHur01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo7,GroupNo11,GroupNo30,GroupNo148;
Quentin;Morton;QueMor01;Quentin.Morton@contoso.com;6;AilTre01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo77;
Lennox;Phillips;LenPhi01;Lennox.Phillips@contoso.com;6;MicGou01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Nixon;Nichols;NixNic01;Nixon.Nichols@contoso.com;6;KenHal01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,Developers;
Abel;Knowles;AbeKno01;Abel.Knowles@contoso.com;6;CatTru01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo103,GroupNo139;
Kyler;Heath;KylHea01;Kyler.Heath@contoso.com;6;VanWal01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo21;
Scarlett;Goodwin;ScaGoo01;Scarlett.Goodwin@contoso.com;6;AdeFra01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo25,GroupNo104;
Ronald;Hardin;RonHar01;Ronald.Hardin@contoso.com;6;HopTra01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Mila;Rich;MilRic01;Mila.Rich@contoso.com;6;KacMci01;London;England;London;Zaq12wsx;Office license,Domain Users;
Angelina;Bray;AngBra01;Angelina.Bray@contoso.com;6;DilSte01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo6,GroupNo19,GroupNo120,GroupNo167;
Amelie;George;AmeGeo01;Amelie.George@contoso.com;6;YarJac01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo24,GroupNo68,GroupNo94,GroupNo129;
Kendall;Moran;KenMor01;Kendall.Moran@contoso.com;6;CalGra01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo94;
Moses;Robertson;MosRob01;Moses.Robertson@contoso.com;6;DylMer01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo199;
Boston;Freeman;BosFre01;Boston.Freeman@contoso.com;6;HunFow01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo29,GroupNo218;
Frances;Bender;FraBen01;Frances.Bender@contoso.com;6;ReuMur01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users;
Adelina;Potts;AdePot01;Adelina.Potts@contoso.com;6;LinNor01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo27,GroupNo210;
Crosby;Fuller;CroFul01;Crosby.Fuller@contoso.com;6;DixVin01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo58;
Danny;Martinez;DanMar01;Danny.Martinez@contoso.com;6;TomHol02;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo186;
Kaylin;Richmond;KayRic01;Kaylin.Richmond@contoso.com;6;KehGor01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo93,GroupNo189,GroupNo226;
Chance;Garcia;ChaGar01;Chance.Garcia@contoso.com;6;KyrMck01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo162,GroupNo193;GroupNo45
Raelynn;Bright;RaeBri01;Raelynn.Bright@contoso.com;6;MakHam01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo14,GroupNo56,GroupNo72;
Rowan;Hurst;RowHur01;Rowan.Hurst@contoso.com;6;ChrGib01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo152,GroupNo184,GroupNo223;
Colten;Randall;ColRan01;Colten.Randall@contoso.com;6;MarBar01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo83,GroupNo150,GroupNo191;
Leilani;Rice;LeiRic01;Leilani.Rice@contoso.com;6;MerSha01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo39,GroupNo43;
Bentley;Garza;BenGar01;Bentley.Garza@contoso.com;6;AugStr01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo171,GroupNo196,IT Support;GroupNo37
Aitana;Middleton;AitMid01;Aitana.Middleton@contoso.com;6;RayWil01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo200;
Andre;Lyons;AndLyo01;Andre.Lyons@contoso.com;6;TysWal01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Mitchell;Mcdowell;MitMcd01;Mitchell.Mcdowell@contoso.com;6;RoyLee01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo5,GroupNo25,GroupNo68,GroupNo229;
Paul;Noel;PauNoe01;Paul.Noel@contoso.com;6;EsmRoc01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo191;
Kaylie;Crosby;KayCro01;Kaylie.Crosby@contoso.com;6;MakHam01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo101;
Lyric;Mcmillan;LyrMcm01;Lyric.Mcmillan@contoso.com;6;BraRob01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo72;
Arjun;Dunlap;ArjDun01;Arjun.Dunlap@contoso.com;6;LeoBri01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo89,GroupNo124;
Kassidy;Joyce;KasJoy01;Kassidy.Joyce@contoso.com;6;SarHay01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo8,GroupNo89,GroupNo129;
Zayden;Orr;ZayOrr01;Zayden.Orr@contoso.com;6;LeoIng01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo84,GroupNo93,GroupNo103,GroupNo171;
Rayna;Pennington;RayPen01;Rayna.Pennington@contoso.com;6;CasBai01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo78;
Emory;Horton;EmoHor01;Emory.Horton@contoso.com;6;IzaDel01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo12,GroupNo220;
Rebekah;Brock;RebBro01;Rebekah.Brock@contoso.com;6;SarHay01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo130,GroupNo202;
Manuel;Sloan;ManSlo01;Manuel.Sloan@contoso.com;6;SanEst01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Eve;Hansen;EveHan01;Eve.Hansen@contoso.com;6;GagNew01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo177;
Crew;Barrett;CreBar01;Crew.Barrett@contoso.com;6;MaxEva01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo45,GroupNo189,GroupNo230;
Daniela;Fox;DanFox01;Daniela.Fox@contoso.com;6;IgnMid01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo158,GroupNo167,GroupNo214;
Keira;Espinoza;KeiEsp01;Keira.Espinoza@contoso.com;6;OliTal01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo7,GroupNo161;
Lewis;Blankenship;LewBla01;Lewis.Blankenship@contoso.com;6;EliMor01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo189,GroupNo227;
Eric;Bowman;EriBow01;Eric.Bowman@contoso.com;6;ZakHal01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users;
Karla;Barr;KarBar01;Karla.Barr@contoso.com;6;EmeNor01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users;
Leonel;Leblanc;LeoLeb01;Leonel.Leblanc@contoso.com;6;KenOne01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo139;
Remy;Holland;RemHol01;Remy.Holland@contoso.com;6;LanWil02;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo33,GroupNo74,GroupNo95,GroupNo117,GroupNo142;
Selene;Flowers;SelFlo01;Selene.Flowers@contoso.com;6;MusGib01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo124;GroupNo98
Kevin;Patel;KevPat01;Kevin.Patel@contoso.com;6;BelVal01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo92;
Vicente;Christian;VicChr01;Vicente.Christian@contoso.com;6;CarFul01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo233;
Ember;Potter;EmbPot01;Ember.Potter@contoso.com;6;ReuMur01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo31,GroupNo89;
Fernanda;Buck;FerBuc01;Fernanda.Buck@contoso.com;6;JefCas01;New York;United States;New York;Zaq12wsx;Office license,Domain Users;
Maliyah;Nguyen;MalNgu01;Maliyah.Nguyen@contoso.com;6;AmePen01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo3,GroupNo41,GroupNo152;
Xzavier;Vinson;XzaVin01;Xzavier.Vinson@contoso.com;6;RubPow01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo16,GroupNo77,GroupNo130;
Valentina;Espinoza;ValEsp01;Valentina.Espinoza@contoso.com;6;BraMul01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo122,GroupNo148;
Juliana;Rush;JulRus01;Juliana.Rush@contoso.com;6;EmeNor01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo75,GroupNo185;
Paloma;Foster;PalFos01;Paloma.Foster@contoso.com;6;SteSan01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo79;GroupNo86
Natalie;Rivas;NatRiv01;Natalie.Rivas@contoso.com;6;CamHow01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo134,GroupNo189;
Thomas;Gill;ThoGil01;Thomas.Gill@contoso.com;6;JesLar01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo89,GroupNo98,GroupNo107,GroupNo156,GroupNo176,GroupNo177,GroupNo178,GroupNo186;
Amelia;Donovan;AmeDon01;Amelia.Donovan@contoso.com;6;AspCas01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo199;
Clarissa;Anthony;ClaAnt01;Clarissa.Anthony@contoso.com;6;OscRow01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo34;
Penelope;Dillon;PenDil01;Penelope.Dillon@contoso.com;6;KreZim01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users;
Charli;Peck;ChaPec01;Charli.Peck@contoso.com;6;BryBon01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo100,GroupNo125,GroupNo212;
Cristian;Fernandez;CriFer01;Cristian.Fernandez@contoso.com;6;MelSha01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo134,GroupNo171;
Moises;Sawyer;MoiSaw01;Moises.Sawyer@contoso.com;6;OpaAll01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo4;
Rowan;Burks;RowBur01;Rowan.Burks@contoso.com;6;CulSch01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo5,GroupNo8,GroupNo106,GroupNo124,GroupNo173;
Rylie;Todd;RylTod01;Rylie.Todd@contoso.com;6;KaiGil01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo146;
Titus;Mcclain;TitMcc01;Titus.Mcclain@contoso.com;6;AnsBat01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo18,GroupNo19;
Maya;Lewis;MayLew01;Maya.Lewis@contoso.com;6;BlaRho01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo80,GroupNo234;
Zainab;Anthony;ZaiAnt01;Zainab.Anthony@contoso.com;6;RubPow01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo7,GroupNo32,GroupNo73,GroupNo132,GroupNo166,GroupNo196,GroupNo224;
Lyra;Cabrera;LyrCab01;Lyra.Cabrera@contoso.com;6;KreZim01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo44,GroupNo53;
Aubree;Phelps;AubPhe01;Aubree.Phelps@contoso.com;6;ByrGay01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo27,GroupNo149;
Kyrie;Puckett;KyrPuc01;Kyrie.Puckett@contoso.com;6;RebCha01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo66;
Gwendolyn;Pickett;GwePic01;Gwendolyn.Pickett@contoso.com;6;AliCam01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo26,GroupNo165,GroupNo190;
Otto;Molina;OttMol01;Otto.Molina@contoso.com;6;LinEve01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo229;
Devin;Kent;DevKen01;Devin.Kent@contoso.com;6;LueNgu01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users;
Renata;Hoffman;RenHof01;Renata.Hoffman@contoso.com;6;JewGil01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo44,GroupNo112;
Khalid;Berry;KhaBer01;Khalid.Berry@contoso.com;6;DalWal01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo94,GroupNo209;
Blessing;Howell;BleHow01;Blessing.Howell@contoso.com;6;ZanJac01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo5,GroupNo38,GroupNo165,GroupNo169;
Spencer;Richard;SpeRic01;Spencer.Richard@contoso.com;6;DanBru01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo34,GroupNo43;
Rebecca;Kramer;RebKra01;Rebecca.Kramer@contoso.com;6;SaoLan01;Chicago;United States;Chicago;Zaq12wsx;Office license,Domain Users,GroupNo7,GroupNo75,GroupNo103;
Boone;Burch;BooBur01;Boone.Burch@contoso.com;6;PeyBle01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users,GroupNo26,GroupNo84,GroupNo157,GroupNo167,GroupNo224;
Ainsley;Benjamin;AinBen01;Ainsley.Benjamin@contoso.com;6;BriMen01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo142,GroupNo164,GroupNo174;
Emily;Stephenson;EmiSte01;Emily.Stephenson@contoso.com;6;ZakHal01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo154,GroupNo178;
Savannah;Dejesus;SavDej01;Savannah.Dejesus@contoso.com;6;DamGut01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo65,GroupNo216;
Livia;Delacruz;LivDel01;Livia.Delacruz@contoso.com;6;ConSan01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo22,GroupNo26,GroupNo195;
Mylah;Christensen;MylChr01;Mylah.Christensen@contoso.com;6;PhoOne01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo45,GroupNo135,GroupNo154,GroupNo202;
Remy;Clements;RemCle01;Remy.Clements@contoso.com;6;EmeBau01;San Francisco;United States;San Francisco;Zaq12wsx;Office license,Domain Users,GroupNo6;
Lina;Stephens;LinSte01;Lina.Stephens@contoso.com;6;AilTre01;Ottawa;Canada;Ottawa;Zaq12wsx;Office license,Domain Users;
Liam;Johnston;LiaJoh01;Liam.Johnston@contoso.com;6;MilBru01;New York;United States;New York;Zaq12wsx;Office license,Domain Users,GroupNo143;
Khalil;Hardin;KhaHar01;Khalil.Hardin@contoso.com;6;CalGil01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo47,GroupNo137,GroupNo176;
Cullen;Fischer;CulFis01;Cullen.Fischer@contoso.com;6;CleSex01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users;
Esmeralda;Coleman;EsmCol01;Esmeralda.Coleman@contoso.com;6;AnnRam01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo74;
Halo;Buck;HalBuc01;Halo.Buck@contoso.com;6;LegBuc01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo160;
Laney;Boyle;LanBoy01;Laney.Boyle@contoso.com;6;JoeKen01;Mombai;India;Mombai;Zaq12wsx;Office license,Domain Users,GroupNo37;
Zara;Joyner;ZarJoy01;Zara.Joyner@contoso.com;6;AshCam01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo114,GroupNo202,GroupNo231;
Ace;Whitaker;AceWhi01;Ace.Whitaker@contoso.com;6;JedWil01;Dallas;United States;Dallas;Zaq12wsx;Office license,Domain Users,GroupNo54,GroupNo190;
Joe;Levine;JoeLev01;Joe.Levine@contoso.com;6;TrePoo01;London;England;London;Zaq12wsx;Office license,Domain Users,GroupNo97;
Chandler;White;ChaWhi01;Chandler.White@contoso.com;6;JoaGri01;Bristol;England;Bristol;Zaq12wsx;Office license,Domain Users,GroupNo75,GroupNo120,GroupNo148,GroupNo200;
Dior;Coleman;DioCol01;Dior.Coleman@contoso.com;6;DavKel01;Vancouver;Canada;Vancouver;Zaq12wsx;Office license,Domain Users,GroupNo79,GroupNo89;
